,tactic,url,http_response
9888,324032,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13957396&PluID=0&ord=[timestamp]&rtu=-1,Number OK
9889,322605,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13329365&PluID=0&ord=[timestamp]&rtu=-1,Number OK
9890,337164,https://ad.doubleclick.net/ddm/ad/N9407.127315CENTRO/B9334131.130360984;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9891,334487,https://ad.doubleclick.net/ddm/trackimp/N2724.1264338TRIPLELIFTINC/B9291996.127207338;dc_trk_aid=299555413;dc_trk_cid=67784693;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9892,334487,http://tags.bluekai.com/site/31215?limit=1,Number OK
9893,336759,https://ad.doubleclick.net/ddm/ad/N9407.127315CENTRO/B9321756.129004235;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9894,334702,https://ad.atdmt.com/i/img;p=11022203230622;aaid=${TA_DEVICEID_GOOGLE_AD_ID};aaid_sha1=;aaid_md5=;aaid_lat=;idfa=${TA_DEVICEID_IDFA};idfa_sha1=${TA_DEVICEID_IDFA_SHA1};idfa_md5=${TA_DEVICEID_IDFA_MD5};idfa_lat=;cache=${TA_CACHEBUSTER},Number OK
9895,330948,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15445247&PluID=0&ord=[timestamp]&rtu=-1,Number OK
9896,325397,https://ad.atdmt.com/i/img;p=11022202350661;a=11022202350791;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,Number OK
9897,338679,https://ad.doubleclick.net/ddm/trackimp/N4694.IPN346/B9640807.130772596;dc_trk_aid=303737792;dc_trk_cid=70191112;ord=[timestamp]?,Number OK
9898,314925,https://ohlone.vizu.com/a.gif?vzcid=19761&vzadid=triplelift&vzsid=accuen&ord=[RANDOM],Number Failed
9899,314925,https://ad.doubleclick.net/ad/N1823.288332.ACCUEN/B8463186.115960466;sz=1x1;ord=[timestamp]?,Number OK
9900,327724,https://magnetic.domdex.com/ahtm?mp=12&n=8459&c=104290&b=113409&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID},Number OK
9901,332658,https://pixel.adsafeprotected.com/rfw/st/50589/7394886/skeleton.gif,Number OK
9902,332658,https://track.inpwrd.com/nap/v1/nap-track.php?genre=impression&category=serve&asset=story.n2ih.979ef01bd66ee201a43bb98631240d17&site=on.triplelift.native&domain=[DOMAIN]&campaign=experts_51b5d204&creative=experts_51b30624&experienceID=[CACHEBUSTER]&ts=[TIMESTAMP]&lb=[CACHEBUSTER],Number OK
9903,329298,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305204&PluID=0&ord=[timestamp]&rtu=-1,Number OK
9904,326093,https://ad.doubleclick.net/ddm/trackimp/N1068.142389HX/B8966615.121253563;dc_trk_aid=294194585;dc_trk_cid=64644868;ord=[timestamp]?,Number OK
9905,327595,https://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER},Number Failed
9906,334604,https://ad.doubleclick.net/ddm/trackimp/N2724.1852769TRIPLELIFT.COM/B9457112.128485016;dc_trk_aid=301461582;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9907,314782,https://adfarm.mediaplex.com/ad/bn/12309-210465-26109-46?mpt=[RANDOM_NUMBER]&mpcs=bypass,Number OK
9908,338392,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17333893&PluID=0&ord=[timestamp]&rtu=-1,Number OK
9909,338392,http://tags.bluekai.com/site/33628?limit=1,Number OK
9910,327095,https://ad.doubleclick.net/ddm/trackimp/N6643.133090.MEDIAMATH/B8990841.121609337;dc_trk_aid=295493525;dc_trk_cid=65341241;ord=[timestamp]?,Number OK
9911,327095,https://sb.scorecardresearch.com/p?c1=3&c2=6035257&c3=8990841&c4=65341241&c5=121609337&c6=&c10=1&c11=1127122&c13=1x1&c16=gen&cj=1&ax_fwd=1&rn=[TIMESTAMP]&,Number OK
9912,335114,https://ad.doubleclick.net/ddm/trackimp/N7072.2187701BUZZSTARTER/B9342310.127850669;dc_trk_aid=301716850;dc_trk_cid=69012907;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9913,335114,https://ad.doubleclick.net/ddm/trackimp/N30602.1355588DOUBLECLICK.COMB57/B9496965.129038725;dc_trk_aid=301981888;dc_trk_cid=69150955;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=,Number OK
9914,324381,https://ad.atdmt.com/i/img;p=11042207700341;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,Number OK
9915,324912,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13329398&PluID=0&ord=[timestamp]&rtu=-1,Number OK
9916,337719,https://t.mookie1.com/t/v1/imp?migAgencyId=1127&migSource=adsrv2&migRandom=${CACHEBUSTER}&migTrackDataExt=3573732;127460058;300431541;0&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https://ad.doubleclick.net/ddm/ad/N7451.456584WPPXAXISLLC/B9368171.127460058;sz=1x1;ord=${CACHEBUSTER};dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9917,329004,https://ad.doubleclick.net/ddm/ad/N5364.152304.OMGTRADINGDESK/B9119892.123759184;sz=1x1;ord=[timestamp]?,Number OK
9918,315180,"http://ad.doubleclick.net/ddm/ad/N149404.284566THETRADEDESK/B8659700.117068334;sz=1x1;ord=[timestamp]?"" BORDER=0 WIDTH=1 HEIGHT=1 ALT=""Advertisement""></A>",Number OK
9919,331168,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15281137&PluID=0&ord=[timestamp]&rtu=-1,Number OK
9920,331168,http://tags.bluekai.com/site/29737?limit=1,Number OK
9921,337698,https://ad.doubleclick.net/ddm/ad/N38206.1264338TRIPLELIFTINC/B9289656.130495747;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9922,337698,https://log.dmtry.com/redir/1/2495/3850/1248596/0/1/160/0/971/1.ver?at=i&d=PxImp&img=1,Number Failed
9923,337698,http://tags.bluekai.com/site/33428?limit=1,Number OK
9924,339457,https://rover.ebay.com/ar/1/711-219464-1181-29/4?mpt=[CACHEBUSTER]&siteid=0&adtype=0&size=1x1&ipn=admain2&placement=442822&mpvc=,Number OK
9925,336932,http://secure.insightexpressai.com/adServer/adServerESI.aspx?bannerID=708605&siteID=%s&creativeID=%ecid!&placementID=%epid!&rnd=%n,Number OK
9926,336932,https://ad.doubleclick.net/ddm/ad/N5364.152304.OMGTRADINGDESK/B9474214.128761447;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9927,336836,https://ad.doubleclick.net/ddm/ad/N9407.127315CENTRO/B9321756.129004235;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9928,322620,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13329202&PluID=0&ord=[timestamp]&rtu=-1,Number OK
9929,333431,https://api.placed.com/api/v2/sync/impression?partner=thetradedesk&version=1.0&payload_campaign_identifier=%%TTD_CAMPAIGNID%%&payload_timestamp=%25%25TTD_CACHEBUSTER%25%25&payload_type=impression&redirect=%2F%2Fsync.graph.bluecava.com%2Fds.png%3Fp%3D5367437a-f080-41ef-b71d-8ac5f380b87a%26segment%3D4b375ccea7cde411a7020050569b1b56%26seg_apx%3D2617381%26uid%3D%24%7BPCID%7D,Number OK
9930,333431,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16425376&PluID=0&ord=[timestamp]&rtu=-1,Number OK
9931,323467,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13587911&PluID=0&ord=[timestamp]&rtu=-1,Number OK
9932,324098,https://ad.doubleclick.net/ddm/ad/N4917.284566.THETRADEDESK/B8718570.119247752;sz=1x1;ord=[timestamp]?,Number OK
9933,324098,https://ghurka.7eer.net/i/174486/202702/3502,Number OK
9934,329259,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305165&PluID=0&ord=[timestamp]&rtu=-1,Number OK
9935,338850,https://secure.insightexpressai.com/adServer/adServerESI.aspx?bannerID=752389&script=false&rnd=[INSERT_CACHEBUSTER_HERE]&redir=https://secure.insightexpressai.com/adserver/1pixel.gif,Number OK
9936,338850,http://secure.insightexpressai.com/adServer/adServerESI.aspx?bannerID=753139&siteID=tradedeskdisplay&creativeID=%%TTD_CREATIVEID_INT%%&placementID=%%TTD_ADGROUPID_INT%%,Number OK
9937,331080,https://ad.doubleclick.net/ddm/ad/N5688.2093103DBM1/B8867406.125114011;sz=1x1;ord=[timestamp]?,Number OK
9938,339889,https://ad.doubleclick.net/ddm/trackimp/N265001.1972103DOUBLECLICKBIDMAN/B9588989.131719789;dc_trk_aid=304380973;dc_trk_cid=70607490;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9939,334753,https://ad.doubleclick.net/ddm/ad/N7731.288332.ACCUEN/B9249631.125950070;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9940,339633,https://rover.ebay.com/ar/1/711-219601-1181-1/4?mpt=[CACHEBUSTER]&ff18=mWeb&siteid=0&adtype=0&size=1x1&ipn=admain2&placement=443202&mpvc=,Number OK
9941,339069,https://ad.doubleclick.net/ddm/ad/N3382.1732593AODMOBILE.COM/B9596059.131236150;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9942,333740,https://ad.doubleclick.net/ddm/ad/N149404.496083ADFORM.COM/B9393976.127786549;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9943,336393,https://ad.atdmt.com/i/img;p=11142202565631;a=11142202567428;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,Number OK
9944,327722,https://t.mookie1.com/t/v1/imp?migAgencyId=14&migSource=adsrv2&migRandom=[timestamp]&migTrackDataExt=2664361;122737823;295904847;65577656&migTrackFmtExt=client;io;ad;crtv,Number OK
9945,327722,https://ad.doubleclick.net/ddm/trackimp/N339.1264338TRIPLELIFTINC/B8515270.122737823;dc_trk_aid=295904847;dc_trk_cid=65577656;ord=[timestamp]?,Number OK
9946,327722,https://pixel.adsafeprotected.com/rfw/st/35102/6115085/skeleton.gif,Number OK
9947,327722,http://tags.bluekai.com/site/29693?limit=1,Number OK
9948,336393,https://ad.atdmt.com/i/img;p=11142202565631;a=11142202567424;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,Number OK
9949,330401,https://ad.doubleclick.net/ddm/ad/N9492.275383.THEEXCHANGELAB/B9223178.125249769;sz=1x1;ord=${CACHEBUSTER},Number OK
9950,327941,https://ad.atdmt.com/i/img;p=11042207804727;a=11042207808555;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,Number OK
9951,332511,https://ad.doubleclick.net/ddm/trackimp/N8821.150834TURN/B9044656.127212771;dc_trk_aid=299709777;dc_trk_cid=67873685;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9952,329276,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305179&PluID=0&ord=[timestamp]&rtu=-1,Number OK
9953,329276,http://tags.bluekai.com/site/29705?limit=1,Number OK
9954,335588,https://ad.doubleclick.net/ddm/trackimp/N2724.1264338TRIPLELIFTINC/B9369829.127556356;dc_trk_aid=300500925;dc_trk_cid=67953415;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9955,314930,http://ad.doubleclick.net/ddm/ad/N7996.1852769TRIPLELIFT.COM/B8639055.116724682;sz=1x1;ord=[timestamp]?,Number OK
9956,327001,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=14829125&PluID=0&ord=[timestamp]&rtu=-1,Number Failed
9957,328265,https://t.mookie1.com/t/v1/imp?migAgencyId=1071&migSource=adsrv2&migRandom=[timestamp]&migTrackDataExt=4480452;123550888;295671859;65225605&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https://ad.doubleclick.net/ddm/trackimp/N9003.456584WPPXAXISLLC/B9036378.123550888;dc_trk_aid=295671859;dc_trk_cid=65225605;ord=[timestamp]?,Number OK
9958,337669,https://ad.doubleclick.net/ddm/trackimp/N2724.1264338TRIPLELIFTINC/B9369829.127556355;dc_trk_aid=300500929;dc_trk_cid=67953415;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9959,339785,https://ad.doubleclick.net/ddm/trackimp/N4694.IPN346/B8756518.131703349;dc_trk_aid=291333810;dc_trk_cid=63163474;ord=[timestamp]?,Number OK
9960,333025,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17191600&PluID=0&ord=[timestamp]&rtu=-1,Number OK
9961,333025,http://tags.bluekai.com/site/29705?limit=1,Number OK
9962,331072,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17267682&PluID=0&ord=[timestamp]&rtu=-1,Number OK
9963,334074,https://secure.insightexpressai.com/adServer/adServerESI.aspx?bannerID=656259&script=false&rnd=[CACHEBUSTER]&redir=https://secure.insightexpressai.com/adserver/1pixel.gif,Number OK
9964,334074,http://secure.insightexpressai.com/adServer/adServerESI.aspx?bannerID=657145&script=false&rnd=[CACHEBUSTER]&redir=http://secure.insightexpressai.com/adserver/1pixel.gif,Number OK
9965,334074,https://ad.doubleclick.net/ddm/ad/N5364.152304.OMGTRADINGDESK/B9349507.127160622;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9966,334074,https://pixel.adsafeprotected.com/rfw/st/50866/7460685/skeleton.gif,Number OK
9967,327941,https://ad.atdmt.com/i/img;p=11042207804727;a=11042207808555;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,Number OK
9968,337888,https://ad.doubleclick.net/ddm/ad/N6049.1355588.DOUBLECLICK.COMBID/B9607545.130418190;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9969,329765,https://ad.doubleclick.net/ddm/jump/N8084.275383THEEXCHANGELAB/B9150230.124212438;sz=1x1;ord=${CACHEBUSTER},Number OK
9970,330771,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM],Number Failed
9971,330771,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547210&PluID=0&ord=[timestamp]&rtu=-1,Number Failed
9972,333093,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15947136&PluID=0&ord=[timestamp]&rtu=-1,Number OK
9973,332421,https://ad.doubleclick.net/ddm/trackimp/N4827.150834TURN/B9333272.127018752;dc_trk_aid=300236290;dc_trk_cid=68021834;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9974,329271,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305179&PluID=0&ord=[timestamp]&rtu=-1,Number OK
9975,329271,http://tags.bluekai.com/site/29705?limit=1,Number OK
9976,329127,https://ad.doubleclick.net/ddm/ad/N6488.1264338TRIPLELIFTINC/B8767347.123795978;sz=1x1;ord=[timestamp]?,Number OK
9977,333717,https://ad.doubleclick.net/ddm/ad/N149404.496083ADFORM.COM/B9393976.127786557;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9978,331296,https://ad.doubleclick.net/ddm/ad/N3158.286450AMNET/B9271624.125831245;sz=1x1;ord=[timestamp]?,Number OK
9979,331389,https://d.xp1.ru4.com/tad?_o=42032312&_t=dfa_%epid!&ssv_mmuid=%pmmuid=!;&ssv_mmaid=%pmmaid=!;&ssv_mmsid=%pmmsid=!;,Number OK
9980,331389,https://ad.doubleclick.net/ddm/ad/N7657.226576DBM/B9274441.125850922;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9981,336381,https://ad.atdmt.com/i/img;p=11142202565631;a=11142202567404;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,Number OK
9982,336380,https://ad.atdmt.com/i/img;p=11142202565631;a=11142202567422;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,Number OK
9983,336390,https://ad.atdmt.com/i/img;p=11142202565630;a=11142202567402;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,Number OK
9984,333848,https://ad.doubleclick.net/ddm/ad/N8278.468584.AMNETGROUPINC./B9410422.128092310;sz=1x1,Number OK
9985,335394,https://ads.bridgetrack.com/event/?type=-1&BTData=BK*.B.gAB6f.Cx.xW.cHxV.m2G.LiQ0.E8.hke.1.nB.BZv.E&r=[Random],Number OK
9986,335394,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp],Number Failed
9987,331226,https://ad.doubleclick.net/ddm/ad/N950.131803TURNINC./B9232987.125423784;sz=1x1;ord=[timestamp]?,Number OK
9988,316617,https://ad.doubleclick.net/ddm/ad/N2949.1264338.TRIPLELIFTINC/B8719817.118168818;sz=1x1;ord=[timestamp]?,Number OK
9989,323538,https://ad.doubleclick.net/ddm/ad/N4917.284566.THETRADEDESK/B8799018.119562049;sz=1x1;ord=[timestamp]?,Number OK
9990,336386,https://ad.doubleclick.net/ddm/trackimp/N6036.1264338TRIPLELIFTINC/B9331301.129111520;dc_trk_aid=302397813;dc_trk_cid=69389167;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9991,337639,https://ad.doubleclick.net/ddm/trackimp/N2724.1264338TRIPLELIFTINC/B9370641.127465420;dc_trk_aid=300499855;dc_trk_cid=67953415;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
9992,339786,https://ad.doubleclick.net/ddm/trackimp/N4694.IPN346/B8756518.131704913;dc_trk_aid=291333810;dc_trk_cid=63163474;ord=[timestamp]?,Number OK
9993,328136,https://ad.doubleclick.net/ddm/trackimp/N733.1852769TRIPLELIFT.COM/B9083640.122952261;dc_trk_aid=296094315;dc_trk_cid=65673380;ord=[timestamp]?,Number OK
9994,329764,https://ad.doubleclick.net/ddm/jump/N8084.275383THEEXCHANGELAB/B9150230.124207130;sz=1x1;ord=${CACHEBUSTER},Number OK
9995,314842,https://ad.doubleclick.net/ddm/ad/N884.285985MEDIAIQ/B8612239.116639100;sz=1x1;ord=[timestamp]?,Number OK
9996,328355,https://ad.doubleclick.net/ddm/trackimp/N6959.133090MEDIAMATH/B9089014.123552088;dc_trk_aid=296519724;dc_trk_cid=65950075;ord=[timestamp]?,Number OK
9997,323803,https://ad.doubleclick.net/ddm/trackimp/N5983.1264338TRIPLELIFTINC/B8770009.119275809;dc_trk_aid=292311067;dc_trk_cid=63651202;ord=[timestamp]?,Number OK
9998,334387,https://magnetic.domdex.com/ahtm?mp=2&n=10804&c=105252&b=116445&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID},Number OK
9999,334387,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16422399&PluID=0&ord=[timestamp]&rtu=-1,Number OK
10000,329247,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305128&PluID=0&ord=[timestamp]&rtu=-1,Number OK
10001,329247,http://tags.bluekai.com/site/29697?limit=1,Number OK
10002,333106,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16281720&PluID=0&ord=[timestamp]&rtu=-1,Number OK
10003,338006,https://lciapi.ninthdecimal.com/v1/lci/imp/adv-xax/c-20673?typ=mWeb&chn=anexus&brand=hannaford&did=${DEVICE_AAID}_${DEVICE_APPLE_IDA}&lat=${GEO_LAT}&lon=${GEO_LON}&crtv=md&ad=d&pub=trpl,Number OK
10004,338006,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17101889&PluID=0&ord=[timestamp]&rtu=-1,Number OK
10005,328215,https://magnetic.domdex.com/ahtm?mp=12&n=8751&c=104372&b=113646&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID},Number OK
10006,314183,http://magnetic.domdex.com/ahtm?mp=12&n=4419&c=102651&b=108054&sz=300x250&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID},Number OK
10007,314183,http://servedby.flashtalking.com/imp/8/41606;1111860;201;pixel;Magnetic;MGNativeTestAddedValue/?cachebuster=${CACHEBUSTER}&url=http://b.scorecardresearch.com/p?c1=3&c2=6035050&c3=41606&c4=50126&c5=1111860&c6=&c10=1&c11=${SITEID}&c13=1x1&c16=gen&cj=1&ax_fwd=1&rn=${CACHEBUSTER}&,Number Failed
10008,334044,https://t.mookie1.com/t/v1/imp?migAgencyId=402&migSource=adsrv2&migRandom=[timestamp]&migTrackDataExt=4247892;128149292;301179688;68657665&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https://ad.doubleclick.net/ddm/trackimp/N9404.1308838.XAXIS.COM/B9430817.128149292;dc_trk_aid=301179688;dc_trk_cid=68657665;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
10009,328586,https://ad.doubleclick.net/ddm/trackimp/N6096.1264338TRIPLELIFTINC/B8970271.123605668;dc_trk_aid=296588971;dc_trk_cid=65985538;ord=[timestamp]?,Number OK
10010,324245,http://log.dmtry.com/redir/1/2495/4052/954080/0/1/153/0/959/1.ver?at=i&d=PxImp&img=1,Number Failed
10011,324245,https://ad.doubleclick.net/ddm/ad/N8092.1264338TRIPLELIFTINC/B8853628.121067137;sz=1x1;ord=[timestamp]?,Number OK
10012,335391,https://ads.bridgetrack.com/event/?type=-1&BTData=Nj8.B.gAB6f.Cx.xW.cHxV.m2M.LiQ*.E8.hke.1.nB.BZv.E&r=[Random],Number OK
10013,335391,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp],Number Failed
10014,333579,https://ad.doubleclick.net/ddm/ad/N5956.Turn/B9055574.127538570;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
10015,331143,https://ad.doubleclick.net/ddm/trackimp/N5667.291800MAGNETICMEDIAONLINE/B8789332.125196300;dc_trk_aid=298195266;dc_trk_cid=66853492;ord=[timestamp]?,Number OK
10016,331143,https://magnetic.domdex.com/ahtm?mp=12&n=9681&c=104737&b=114828&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID},Number OK
10017,327369,https://ad.atdmt.com/i/img;p=11042208507946;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,Number OK
10018,333213,https://ad.doubleclick.net/ddm/trackimp/N2724.1264338TRIPLELIFTINC/B9370641.127465418;dc_trk_aid=300499851;dc_trk_cid=67953415;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
10019,331384,https://d.xp1.ru4.com/tad?_o=42032312&_t=dfa_%epid!&ssv_mmuid=%pmmuid=!;&ssv_mmaid=%pmmaid=!;&ssv_mmsid=%pmmsid=!;,Number OK
10020,331384,https://ad.doubleclick.net/ddm/ad/N7657.226576DBM/B9274441.125850357;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
10021,323134,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13957515&PluID=0&ord=[timestamp]&rtu=-1,Number OK
10022,339646,https://rover.ebay.com/ar/1/711-219601-1181-0/4?mpt=[CACHEBUSTER]&ff18=mWeb&siteid=0&adtype=0&size=1x1&ipn=admain2&placement=443201&mpvc=,Number OK
10023,336797,https://ad.doubleclick.net/ddm/ad/N9407.127315CENTRO/B9334133.129038995;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
10024,336383,https://ad.atdmt.com/i/img;p=11142202565630;a=11142202567397;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=,Number OK
10025,331746,https://ad.doubleclick.net/ddm/ad/N149404.2079317MEDIAMATHPROGRAMM/B9246245.126225426;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
10026,337650,https://ad.doubleclick.net/ddm/trackimp/N2724.1264338TRIPLELIFTINC/B9369828.127465837;dc_trk_aid=300499398;dc_trk_cid=67953415;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
10027,337650,http://tags.bluekai.com/site/31259?limit=1,Number OK
10028,332425,https://ad.doubleclick.net/ddm/trackimp/N4827.150834TURN/B9333272.127018752;dc_trk_aid=300236395;dc_trk_cid=68021834;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
10029,329246,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16283766&PluID=0&ord=[timestamp]&rtu=-1,Number OK
10030,329246,http://tags.bluekai.com/site/29697?limit=1,Number OK
10031,322989,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13329200&PluID=0&ord=[timestamp]&rtu=-1,Number OK
10032,334627,https://magnetic.domdex.com/ahtm?mp=12&n=10956&c=105270&b=116504&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=7.0,Number OK
10033,336672,https://ad.doubleclick.net/ddm/ad/N4406.1308838.XAXIS.COM/B9502391.129363570;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
10034,338262,https://ad.doubleclick.net/ddm/ad/N3577.2100704VIVAKI-TRIPLELIFT/B9428917.130836324;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,Number OK
10035,338262,http://tags.bluekai.com/site/31751?limit=1,Number OK
10036,329261,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305162&PluID=0&ord=[timestamp]&rtu=-1,Number OK
10037,329261,http://tags.bluekai.com/site/29705?limit=1,Number OK
